id,position,multiplier,is_captain,is_vice_captain,is_substitute
54,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
285,4,1,False,False,False
160,5,1,False,False,False
465,6,1,False,True,False
19,7,1,False,False,False
369,8,1,False,False,False
318,9,2,True,False,False
166,10,1,False,False,False
427,11,1,False,False,False
376,12,0,False,False,True
448,13,0,False,False,True
106,14,0,False,False,True
111,15,0,False,False,True
133,1,1,False,False,False
306,2,1,False,False,False
280,3,1,False,False,False
357,4,1,False,False,False
142,5,1,False,False,False
314,6,1,False,False,False
19,7,1,False,False,False
335,8,1,False,False,False
210,9,1,False,False,False
318,10,2,True,False,False
427,11,1,False,True,False
254,12,0,False,False,True
369,13,0,False,False,True
10,14,0,False,False,True
295,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
448,4,1,False,False,False
346,5,1,False,False,False
261,6,1,False,False,False
314,7,1,False,False,False
19,8,1,False,False,False
318,9,2,True,False,False
427,10,1,False,True,False
210,11,1,False,False,False
254,12,0,False,False,True
369,13,0,False,False,True
357,14,0,False,False,True
197,15,0,False,False,True
254,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,False,False
285,4,1,False,False,False
19,5,1,False,False,False
160,6,1,False,False,False
314,7,1,False,False,False
465,8,1,False,False,False
427,9,1,False,True,False
356,10,1,False,False,False
318,11,2,True,False,False
548,12,0,False,False,True
346,13,0,False,False,True
295,14,0,False,False,True
409,15,0,False,False,True
254,1,1,False,False,False
357,2,1,False,False,False
258,3,1,False,False,False
306,4,1,False,False,False
283,5,1,False,False,False
346,6,1,False,False,False
160,7,1,False,False,False
19,8,1,False,False,False
210,9,1,False,False,False
427,10,1,False,True,False
318,11,2,True,False,False
426,12,0,False,False,True
365,13,0,False,False,True
106,14,0,False,False,True
295,15,0,False,False,True
254,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,False,False
461,4,1,False,False,False
314,5,1,False,False,False
19,6,1,False,False,False
283,7,1,False,True,False
369,8,1,False,False,False
160,9,1,False,False,False
80,10,1,False,False,False
318,11,2,True,False,False
376,12,0,False,False,True
112,13,0,False,False,True
295,14,0,False,False,True
237,15,0,False,False,True
478,1,1,False,False,False
306,2,1,False,False,False
448,3,1,False,False,False
26,4,1,False,False,False
357,5,1,False,False,False
13,6,1,False,False,False
261,7,1,False,False,False
301,8,1,False,True,False
28,9,1,False,False,False
318,10,2,True,False,False
210,11,1,False,False,False
426,12,0,False,False,True
346,13,0,False,False,True
365,14,0,False,False,True
342,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
268,4,1,False,False,False
264,5,1,False,False,False
19,6,1,False,False,False
301,7,1,False,True,False
346,8,1,False,False,False
318,9,2,True,False,False
427,10,1,False,False,False
28,11,1,False,False,False
176,12,0,False,False,True
272,13,0,False,False,True
83,14,0,False,False,True
295,15,0,False,False,True
478,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
10,4,1,False,False,False
169,5,1,False,False,False
19,6,1,False,False,False
301,7,1,False,True,False
13,8,1,False,False,False
346,9,1,False,False,False
427,10,1,False,False,False
318,11,2,True,False,False
254,12,0,False,False,True
408,13,0,False,False,True
199,14,0,False,False,True
295,15,0,False,False,True
376,1,1,False,False,False
26,2,1,False,False,False
306,3,1,False,False,False
357,4,1,False,False,False
346,5,1,False,False,False
19,6,1,False,False,False
261,7,1,False,False,False
301,8,1,False,True,False
427,9,1,False,False,False
318,10,2,True,False,False
529,11,1,False,False,False
548,12,0,False,False,True
45,13,0,False,False,True
295,14,0,False,False,True
545,15,0,False,False,True
376,1,1,False,False,False
457,2,1,False,False,False
306,3,1,False,False,False
10,4,1,False,False,False
357,5,1,False,False,False
160,6,1,False,False,False
465,7,1,False,False,False
283,8,1,False,True,False
19,9,1,False,False,False
318,10,2,True,False,False
210,11,1,False,False,False
548,12,0,False,False,True
297,13,0,False,False,True
346,14,0,False,False,True
295,15,0,False,False,True
182,1,1,False,False,False
26,2,1,False,False,False
286,3,1,False,False,False
306,4,1,False,False,False
19,5,1,False,False,False
160,6,1,False,False,False
13,7,1,False,False,False
314,8,1,False,False,False
318,9,2,True,False,False
279,10,1,False,True,False
427,11,1,False,False,False
133,12,0,False,False,True
357,13,0,False,False,True
346,14,0,False,False,True
295,15,0,False,False,True
478,1,1,False,False,False
430,2,1,False,False,False
357,3,1,False,False,False
306,4,1,False,False,False
16,5,1,False,False,False
301,6,1,False,False,False
19,7,1,False,False,False
195,8,1,False,False,False
28,9,1,False,False,False
318,10,2,True,False,False
427,11,1,False,True,False
207,12,0,False,False,True
346,13,0,False,False,True
365,14,0,False,False,True
253,15,0,False,False,True
455,1,1,False,False,False
357,2,1,False,False,False
285,3,1,False,False,False
26,4,1,False,False,False
160,5,1,False,False,False
261,6,1,False,False,False
283,7,1,False,True,False
19,8,1,False,False,False
210,9,1,False,False,False
80,10,1,False,False,False
318,11,2,True,False,False
254,12,0,False,False,True
346,13,0,False,False,True
167,14,0,False,False,True
295,15,0,False,False,True
254,1,1,False,False,False
342,2,1,False,False,False
357,3,1,False,False,False
306,4,1,False,False,False
169,5,1,False,False,False
346,6,1,False,False,False
283,7,1,False,True,False
19,8,1,False,False,False
210,9,1,False,False,False
427,10,1,False,False,False
318,11,2,True,False,False
376,12,0,False,False,True
165,13,0,False,False,True
104,14,0,False,False,True
295,15,0,False,False,True
152,1,1,False,False,False
357,2,1,False,False,False
342,3,1,False,False,False
268,4,1,False,False,False
283,5,1,False,False,False
301,6,1,False,False,False
169,7,1,False,False,False
346,8,1,False,False,False
427,9,1,False,True,False
166,10,1,False,False,False
318,11,2,True,False,False
254,12,0,False,False,True
369,13,0,False,False,True
295,14,0,False,False,True
197,15,0,False,False,True
31,1,1,False,False,False
357,2,1,False,False,False
448,3,1,False,False,False
306,4,1,False,True,False
139,5,1,False,False,False
160,6,1,False,False,False
19,7,1,False,False,False
45,8,1,False,False,False
28,9,1,False,False,False
318,10,2,True,False,False
427,11,1,False,False,False
422,12,0,False,False,True
369,13,0,False,False,True
595,14,0,False,False,True
111,15,0,False,False,True
478,1,1,False,False,False
16,2,1,False,False,False
357,3,1,False,False,False
461,4,1,False,False,False
428,5,1,False,True,False
19,6,1,False,False,False
261,7,1,False,False,False
311,8,1,False,False,False
318,9,2,True,False,False
28,10,1,False,False,False
80,11,1,False,False,False
518,12,0,False,False,True
448,13,0,False,False,True
146,14,0,False,False,True
21,15,0,False,False,True
254,1,1,False,False,False
258,2,1,False,False,False
357,3,1,False,False,False
306,4,1,False,False,False
19,5,1,False,False,False
369,6,1,False,False,False
283,7,1,False,True,False
314,8,1,False,False,False
318,9,2,True,False,False
210,10,1,False,False,False
427,11,1,False,False,False
133,12,0,False,False,True
346,13,0,False,False,True
342,14,0,False,False,True
295,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
357,4,1,False,False,False
314,5,1,False,True,False
261,6,1,False,False,False
19,7,1,False,False,False
160,8,1,False,False,False
318,9,2,True,False,False
427,10,1,False,False,False
210,11,1,False,False,False
376,12,0,False,False,True
346,13,0,False,False,True
463,14,0,False,False,True
366,15,0,False,False,True
31,1,1,False,False,False
16,2,1,False,False,False
306,3,1,False,False,False
366,4,1,False,False,False
111,5,1,False,False,False
19,6,1,False,False,False
407,7,1,False,False,False
7,8,1,False,False,False
80,9,1,False,False,False
318,10,2,True,False,False
427,11,1,False,True,False
281,12,0,False,False,True
116,13,0,False,False,True
308,14,0,False,False,True
357,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
357,4,1,False,False,False
465,5,1,False,False,False
19,6,1,False,False,False
160,7,1,False,False,False
13,8,1,False,False,False
427,9,1,False,True,False
318,10,2,True,False,False
210,11,1,False,False,False
254,12,0,False,False,True
346,13,0,False,False,True
258,14,0,False,False,True
165,15,0,False,False,True
478,1,1,False,False,False
430,2,1,False,False,False
461,3,1,False,False,False
170,4,1,False,False,False
283,5,1,False,True,False
160,6,1,False,False,False
19,7,1,False,False,False
261,8,1,False,False,False
210,9,1,False,False,False
318,10,2,True,False,False
28,11,1,False,False,False
376,12,0,False,False,True
165,13,0,False,False,True
484,14,0,False,False,True
369,15,0,False,False,True
376,1,1,False,False,False
461,2,1,False,False,False
268,3,1,False,False,False
306,4,1,False,False,False
19,5,1,False,False,False
160,6,1,False,False,False
314,7,1,False,False,False
261,8,1,False,False,False
318,9,2,True,False,False
427,10,1,False,True,False
28,11,1,False,False,False
254,12,0,False,False,True
357,13,0,False,False,True
346,14,0,False,False,True
167,15,0,False,False,True
81,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,False,False
342,4,1,False,False,False
283,5,1,False,True,False
609,6,1,False,False,False
19,7,1,False,False,False
346,8,1,False,False,False
210,9,1,False,False,False
427,10,1,False,False,False
318,11,2,True,False,False
548,12,0,False,False,True
112,13,0,False,False,True
45,14,0,False,False,True
295,15,0,False,False,True
376,1,1,False,False,False
258,2,1,False,False,False
306,3,1,False,False,False
429,4,1,False,False,False
45,5,1,False,False,False
283,6,1,False,True,False
160,7,1,False,False,False
264,8,1,False,False,False
66,9,1,False,False,False
318,10,2,True,False,False
427,11,1,False,False,False
254,12,0,False,False,True
358,13,0,False,False,True
83,14,0,False,False,True
295,15,0,False,False,True
15,1,1,False,False,False
306,2,1,False,False,False
258,3,1,False,False,False
538,4,1,False,False,False
160,5,1,False,False,False
314,6,1,False,False,False
13,7,1,False,False,False
335,8,1,False,False,False
210,9,1,False,False,False
318,10,2,True,False,False
427,11,1,False,True,False
133,12,0,False,False,True
369,13,0,False,False,True
357,14,0,False,False,True
342,15,0,False,False,True
254,1,1,False,False,False
357,2,1,False,False,False
461,3,1,False,False,False
285,4,1,False,False,False
160,5,1,False,False,False
465,6,1,False,False,False
346,7,1,False,False,False
261,8,1,False,False,False
28,9,1,False,True,False
427,10,1,False,False,False
318,11,2,True,False,False
113,12,0,False,False,True
295,13,0,False,False,True
583,14,0,False,False,True
146,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
461,3,1,False,False,False
430,4,1,False,False,False
261,5,1,False,False,False
311,6,1,False,False,False
160,7,1,False,False,False
19,8,1,False,False,False
210,9,1,False,False,False
318,10,2,True,False,False
427,11,1,False,True,False
376,12,0,False,False,True
357,13,0,False,False,True
342,14,0,False,False,True
369,15,0,False,False,True
152,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
106,4,1,False,False,False
7,5,1,False,False,False
314,6,1,False,False,False
261,7,1,False,False,False
160,8,1,False,False,False
318,9,2,True,False,False
427,10,1,False,False,False
210,11,1,False,True,False
376,12,0,False,False,True
365,13,0,False,False,True
489,14,0,False,False,True
439,15,0,False,False,True
478,1,1,False,False,False
357,2,1,False,False,False
16,3,1,False,False,False
306,4,1,False,False,False
314,5,1,False,False,False
261,6,1,False,False,False
169,7,1,False,False,False
19,8,1,False,False,False
28,9,1,False,False,False
318,10,2,True,False,False
427,11,1,False,True,False
113,12,0,False,False,True
484,13,0,False,False,True
370,14,0,False,False,True
56,15,0,False,False,True
478,1,1,False,False,False
268,2,1,False,False,False
306,3,1,False,False,False
430,4,1,False,False,False
283,5,1,False,True,False
13,6,1,False,False,False
19,7,1,False,False,False
346,8,1,False,False,False
427,9,1,False,False,False
318,10,2,True,False,False
210,11,1,False,False,False
548,12,0,False,False,True
357,13,0,False,False,True
365,14,0,False,False,True
39,15,0,False,False,True
376,1,1,False,False,False
357,2,1,False,False,False
26,3,1,False,False,False
430,4,1,False,False,False
306,5,1,False,False,False
369,6,1,False,False,False
19,7,1,False,False,False
301,8,1,False,False,False
318,9,2,True,False,False
427,10,1,False,True,False
210,11,1,False,False,False
548,12,1,False,False,False
245,13,1,False,False,False
346,14,1,False,False,False
295,15,1,False,False,False
425,1,1,False,False,False
306,2,1,False,False,False
461,3,1,False,False,False
26,4,1,False,False,False
516,5,1,False,False,False
160,6,1,False,False,False
261,7,1,False,False,False
19,8,1,False,False,False
427,9,1,False,True,False
28,10,1,False,False,False
318,11,2,True,False,False
254,12,0,False,False,True
335,13,0,False,False,True
357,14,0,False,False,True
346,15,0,False,False,True
281,1,1,False,False,False
306,2,1,False,False,False
285,3,1,False,False,False
165,4,1,False,False,False
357,5,1,False,False,False
186,6,1,False,False,False
346,7,1,False,False,False
160,8,1,False,False,False
283,9,1,False,True,False
80,10,1,False,False,False
318,11,2,True,False,False
254,12,0,False,False,True
356,13,0,False,False,True
104,14,0,False,False,True
109,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
448,4,1,False,False,False
104,5,1,False,False,False
45,6,1,False,False,False
160,7,1,False,False,False
301,8,1,False,True,False
427,9,2,True,False,False
210,10,1,False,False,False
318,11,1,False,False,False
398,12,0,False,False,True
295,13,0,False,False,True
342,14,0,False,False,True
346,15,0,False,False,True
81,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
357,4,1,False,False,False
314,5,1,False,False,False
13,6,1,False,False,False
261,7,1,False,False,False
335,8,1,False,False,False
80,9,1,False,False,False
318,10,2,True,False,False
427,11,1,False,True,False
254,12,0,False,False,True
39,13,0,False,False,True
346,14,0,False,False,True
197,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
167,3,1,False,False,False
258,4,1,False,False,False
19,5,1,False,False,False
346,6,1,False,False,False
160,7,1,False,False,False
314,8,1,False,False,False
318,9,2,True,False,False
66,10,1,False,False,False
427,11,1,False,True,False
548,12,0,False,False,True
357,13,0,False,False,True
108,14,0,False,False,True
111,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
258,3,1,False,False,False
16,4,1,False,False,False
19,5,1,False,False,False
301,6,1,False,False,False
369,7,1,False,False,False
335,8,1,False,False,False
28,9,1,False,False,False
427,10,1,False,True,False
318,11,2,True,False,False
113,12,0,False,False,True
342,13,0,False,False,True
295,14,0,False,False,True
346,15,0,False,False,True
376,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,False,False
258,4,1,False,False,False
465,5,1,False,False,False
314,6,1,False,True,False
19,7,1,False,False,False
261,8,1,False,False,False
318,9,2,True,False,False
279,10,1,False,False,False
210,11,1,False,False,False
548,12,0,False,False,True
167,13,0,False,False,True
146,14,0,False,False,True
381,15,0,False,False,True
455,1,1,False,False,False
461,2,1,False,False,False
10,3,1,False,False,False
258,4,1,False,False,False
304,5,1,False,False,False
19,6,1,False,False,False
314,7,1,False,False,False
483,8,1,False,False,False
427,9,1,False,True,False
28,10,1,False,False,False
318,11,3,True,False,False
254,12,0,False,False,True
261,13,0,False,False,True
342,14,0,False,False,True
295,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
448,4,1,False,False,False
314,5,1,False,False,False
609,6,1,False,False,False
19,7,1,False,False,False
264,8,1,False,False,False
318,9,2,True,False,False
427,10,1,False,True,False
28,11,1,False,False,False
133,12,0,False,False,True
253,13,0,False,False,True
244,14,0,False,False,True
346,15,0,False,False,True
281,1,1,False,False,False
448,2,1,False,False,False
306,3,1,False,False,False
280,4,1,False,False,False
7,5,1,False,False,False
369,6,1,False,False,False
142,7,1,False,False,False
314,8,1,False,False,False
427,9,1,False,True,False
318,10,2,True,False,False
80,11,1,False,False,False
518,12,0,False,False,True
377,13,0,False,False,True
357,14,0,False,False,True
269,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
258,4,1,False,False,False
19,5,1,False,False,False
314,6,1,False,True,False
369,7,1,False,False,False
346,8,1,False,False,False
318,9,2,True,False,False
427,10,1,False,False,False
80,11,1,False,False,False
113,12,0,False,False,True
104,13,0,False,False,True
295,14,0,False,False,True
475,15,0,False,False,True
376,1,1,False,False,False
16,2,1,False,False,False
306,3,1,False,False,False
165,4,1,False,False,False
346,5,1,False,False,False
169,6,1,False,False,False
301,7,1,False,True,False
160,8,1,False,False,False
318,9,2,True,False,False
210,10,1,False,False,False
427,11,1,False,False,False
548,12,0,False,False,True
357,13,0,False,False,True
45,14,0,False,False,True
295,15,0,False,False,True
478,1,1,False,False,False
357,2,1,False,False,False
430,3,1,False,False,False
306,4,1,False,False,False
283,5,1,False,False,False
142,6,1,False,False,False
19,7,1,False,False,False
346,8,1,False,False,False
318,9,2,True,False,False
210,10,1,False,False,False
427,11,1,False,True,False
254,12,0,False,False,True
545,13,0,False,False,True
365,14,0,False,False,True
109,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
258,4,1,False,False,False
465,5,1,False,False,False
283,6,1,False,True,False
19,7,1,False,False,False
314,8,1,False,False,False
318,9,2,True,False,False
279,10,1,False,False,False
210,11,1,False,False,False
548,12,0,False,False,True
346,13,0,False,False,True
167,14,0,False,False,True
420,15,0,False,False,True
478,1,1,False,False,False
461,2,1,False,False,False
448,3,1,False,False,False
235,4,1,False,False,False
261,5,1,False,False,False
314,6,1,False,True,False
335,7,1,False,False,False
45,8,1,False,False,False
617,9,1,False,False,False
318,10,2,True,False,False
427,11,1,False,False,False
376,12,0,False,False,True
357,13,0,False,False,True
116,14,0,False,False,True
366,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
10,4,1,False,False,False
301,5,1,False,False,False
346,6,1,False,False,False
111,7,1,False,False,False
195,8,1,False,False,False
318,9,2,True,False,False
356,10,1,False,False,False
427,11,1,False,True,False
398,12,0,False,False,True
433,13,0,False,False,True
109,14,0,False,False,True
295,15,0,False,False,True
152,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
430,4,1,False,False,False
268,5,1,False,False,False
283,6,1,False,True,False
369,7,1,False,False,False
314,8,1,False,False,False
19,9,1,False,False,False
318,10,2,True,False,False
427,11,1,False,False,False
548,12,0,False,False,True
66,13,0,False,False,True
211,14,0,False,False,True
295,15,0,False,False,True
81,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
295,4,1,False,False,False
19,5,1,False,False,False
301,6,1,False,False,False
346,7,1,False,False,False
104,8,1,False,False,False
427,9,1,False,True,False
318,10,2,True,False,False
210,11,1,False,False,False
398,12,0,False,False,True
357,13,0,False,False,True
116,14,0,False,False,True
366,15,0,False,False,True
281,1,1,False,False,False
588,2,1,False,False,False
285,3,1,False,False,False
306,4,1,False,False,False
457,5,1,False,False,False
314,6,1,False,False,False
19,7,1,False,False,False
13,8,1,False,False,False
80,9,1,False,True,False
318,10,2,True,False,False
279,11,1,False,False,False
254,12,0,False,False,True
346,13,0,False,False,True
369,14,0,False,False,True
357,15,0,False,False,True
2,1,1,False,False,False
10,2,1,False,False,False
306,3,1,False,False,False
357,4,1,False,False,False
483,5,1,False,False,False
13,6,1,False,False,False
301,7,1,False,True,False
346,8,1,False,False,False
427,9,1,False,False,False
80,10,1,False,False,False
318,11,2,True,False,False
113,12,0,False,False,True
104,13,0,False,False,True
377,14,0,False,False,True
295,15,0,False,False,True
254,1,1,False,False,False
357,2,1,False,False,False
306,3,1,False,False,False
430,4,1,False,False,False
142,5,1,False,False,False
335,6,1,False,False,False
19,7,1,False,False,False
314,8,1,False,False,False
210,9,1,False,False,False
427,10,1,False,True,False
318,11,2,True,False,False
81,12,0,False,False,True
346,13,0,False,False,True
295,14,0,False,False,True
197,15,0,False,False,True
133,1,1,False,False,False
357,2,1,False,False,False
284,3,1,False,False,False
268,4,1,False,False,False
306,5,1,False,False,False
19,6,1,False,False,False
160,7,1,False,False,False
283,8,1,False,True,False
210,9,1,False,False,False
279,10,1,False,False,False
318,11,2,True,False,False
254,12,0,False,False,True
346,13,0,False,False,True
111,14,0,False,False,True
108,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
26,4,1,False,False,False
286,5,1,False,False,False
301,6,1,False,False,False
19,7,1,False,False,False
335,8,1,False,False,False
318,9,2,True,False,False
28,10,1,False,False,False
427,11,1,False,True,False
376,12,0,False,False,True
369,13,0,False,False,True
346,14,0,False,False,True
342,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
285,4,1,False,False,False
346,5,1,False,False,False
19,6,1,False,False,False
261,7,1,False,False,False
301,8,1,False,True,False
210,9,1,False,False,False
318,10,2,True,False,False
28,11,1,False,False,False
376,12,0,False,False,True
258,13,0,False,False,True
369,14,0,False,False,True
295,15,0,False,False,True
15,1,1,False,False,False
448,2,1,False,False,False
306,3,1,False,False,False
165,4,1,False,False,False
19,5,1,False,False,False
346,6,1,False,False,False
283,7,1,False,False,False
195,8,1,False,False,False
318,9,2,True,False,False
427,10,1,False,True,False
210,11,1,False,False,False
254,12,0,False,False,True
357,13,0,False,False,True
369,14,0,False,False,True
112,15,0,False,False,True
133,1,1,False,False,False
258,2,1,False,False,False
357,3,1,False,False,False
280,4,1,False,False,False
369,5,1,False,False,False
19,6,1,False,False,False
283,7,1,False,True,False
13,8,1,False,False,False
318,9,2,True,False,False
66,10,1,False,False,False
427,11,1,False,False,False
574,12,0,False,False,True
346,13,0,False,False,True
165,14,0,False,False,True
108,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
357,4,1,False,False,False
10,5,1,False,False,False
301,6,1,False,False,False
19,7,1,False,False,False
346,8,1,False,False,False
427,9,1,False,True,False
318,10,2,True,False,False
80,11,1,False,False,False
353,12,0,False,False,True
116,13,0,False,False,True
295,14,0,False,False,True
104,15,0,False,False,True
327,1,1,False,False,False
342,2,1,False,False,False
10,3,1,False,False,False
357,4,1,False,False,False
160,5,1,False,False,False
314,6,1,False,False,False
301,7,1,False,False,False
346,8,1,False,False,False
318,9,2,True,False,False
28,10,1,False,False,False
427,11,1,False,True,False
254,12,0,False,False,True
197,13,0,False,False,True
253,14,0,False,False,True
381,15,0,False,False,True
254,1,1,False,False,False
357,2,1,False,False,False
286,3,1,False,False,False
258,4,1,False,False,False
430,5,1,False,False,False
283,6,1,False,True,False
160,7,1,False,False,False
19,8,1,False,False,False
210,9,1,False,False,False
427,10,1,False,False,False
318,11,2,True,False,False
376,12,0,False,False,True
346,13,0,False,False,True
111,14,0,False,False,True
106,15,0,False,False,True
254,1,1,False,False,False
357,2,1,False,False,False
429,3,1,False,False,False
306,4,1,False,False,False
465,5,1,False,False,False
283,6,1,False,True,False
45,7,1,False,False,False
19,8,1,False,False,False
210,9,1,False,False,False
427,10,1,False,False,False
318,11,2,True,False,False
376,12,0,False,False,True
346,13,0,False,False,True
268,14,0,False,False,True
295,15,0,False,False,True
281,1,1,False,False,False
436,2,1,False,False,False
306,3,1,False,False,False
284,4,1,False,False,False
369,5,1,False,False,False
346,6,1,False,False,False
160,7,1,False,False,False
142,8,1,False,False,False
318,9,2,True,False,False
427,10,1,False,True,False
210,11,1,False,False,False
425,12,0,False,False,True
357,13,0,False,False,True
111,14,0,False,False,True
342,15,0,False,False,True
15,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
284,4,1,False,False,False
357,5,1,False,False,False
335,6,1,False,False,False
314,7,1,False,True,False
160,8,1,False,False,False
13,9,1,False,False,False
80,10,1,False,False,False
318,11,2,True,False,False
254,12,0,False,False,True
297,13,0,False,False,True
369,14,0,False,False,True
558,15,0,False,False,True
376,1,1,False,False,False
357,2,1,False,False,False
430,3,1,False,False,False
306,4,1,False,False,False
26,5,1,False,False,False
369,6,1,False,False,False
19,7,1,False,False,False
301,8,1,False,True,False
28,9,1,False,False,False
427,10,1,False,False,False
318,11,2,True,False,False
254,12,0,False,False,True
153,13,0,False,False,True
450,14,0,False,False,True
216,15,0,False,False,True
281,1,1,False,False,False
26,2,1,False,False,False
280,3,1,False,False,False
306,4,1,False,False,False
19,5,1,False,False,False
609,6,1,False,False,False
314,7,1,False,False,False
189,8,1,False,False,False
318,9,2,True,False,False
427,10,1,False,True,False
529,11,1,False,False,False
254,12,0,False,False,True
526,13,0,False,False,True
346,14,0,False,False,True
357,15,0,False,False,True
376,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
10,4,1,False,False,False
314,5,1,False,False,False
465,6,1,False,False,False
160,7,1,False,False,False
19,8,1,False,False,False
318,9,2,True,False,False
210,10,1,False,False,False
427,11,1,False,True,False
548,12,0,False,False,True
346,13,0,False,False,True
429,14,0,False,False,True
167,15,0,False,False,True
182,1,1,False,False,False
306,2,1,False,False,False
588,3,1,False,False,False
10,4,1,False,False,False
283,5,1,False,True,False
314,6,1,False,False,False
19,7,1,False,False,False
13,8,1,False,False,False
210,9,1,False,False,False
80,10,1,False,False,False
318,11,2,True,False,False
426,12,0,False,False,True
357,13,0,False,False,True
342,14,0,False,False,True
365,15,0,False,False,True
455,1,1,False,False,False
306,2,1,False,False,False
10,3,1,False,False,False
284,4,1,False,False,False
19,5,1,False,False,False
314,6,1,False,False,False
13,7,1,False,False,False
160,8,1,False,False,False
465,9,1,False,True,False
318,10,2,True,False,False
279,11,1,False,False,False
254,12,0,False,False,True
268,13,0,False,False,True
357,14,0,False,False,True
54,15,0,False,False,True
15,1,1,False,False,False
448,2,1,False,False,False
306,3,1,False,False,False
357,4,1,False,False,False
366,5,1,False,False,False
465,6,1,False,False,False
301,7,1,False,True,False
261,8,1,False,False,False
28,9,1,False,False,False
210,10,1,False,False,False
318,11,2,True,False,False
238,12,0,False,False,True
83,13,0,False,False,True
45,14,0,False,False,True
439,15,0,False,False,True
254,1,1,False,False,False
280,2,1,False,False,False
357,3,1,False,False,False
306,4,1,False,False,False
19,5,1,False,False,False
142,6,1,False,False,False
160,7,1,False,False,False
314,8,1,False,False,False
318,9,2,True,False,False
210,10,1,False,False,False
427,11,1,False,True,False
113,12,0,False,False,True
346,13,0,False,False,True
167,14,0,False,False,True
295,15,0,False,False,True
254,1,1,False,False,False
357,2,1,False,False,False
461,3,1,False,False,False
306,4,1,False,False,False
314,5,1,False,False,False
465,6,1,False,False,False
19,7,1,False,False,False
160,8,1,False,False,False
318,9,2,True,False,False
210,10,1,False,False,False
427,11,1,False,True,False
376,12,0,False,False,True
167,13,0,False,False,True
346,14,0,False,False,True
295,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
285,4,1,False,False,False
609,5,1,False,False,False
369,6,1,False,False,False
19,7,1,False,False,False
314,8,1,False,False,False
427,9,1,False,True,False
28,10,1,False,False,False
318,11,2,True,False,False
376,12,0,False,False,True
295,13,0,False,False,True
48,14,0,False,False,True
253,15,0,False,False,True
133,1,1,False,False,False
16,2,1,False,False,False
357,3,1,False,False,False
306,4,1,False,False,False
26,5,1,False,False,False
465,6,1,False,False,False
283,7,1,False,True,False
19,8,1,False,False,False
318,9,2,True,False,False
66,10,1,False,False,False
427,11,1,False,False,False
254,12,0,False,False,True
346,13,0,False,False,True
295,14,0,False,False,True
104,15,0,False,False,True
254,1,1,False,False,False
165,2,1,False,False,False
26,3,1,False,False,False
461,4,1,False,False,False
306,5,1,False,False,False
346,6,1,False,False,False
169,7,1,False,False,False
301,8,1,False,False,False
465,9,1,False,False,False
427,10,1,False,True,False
318,11,2,True,False,False
376,12,0,False,False,True
112,13,0,False,False,True
66,14,0,False,False,True
369,15,0,False,False,True
254,1,1,False,False,False
306,2,1,False,False,False
357,3,1,False,False,False
10,4,1,False,False,False
448,5,1,False,False,False
301,6,1,False,False,False
19,7,1,False,True,False
346,8,1,False,False,False
318,9,2,True,False,False
28,10,1,False,False,False
427,11,1,False,False,False
376,12,0,False,False,True
369,13,0,False,False,True
104,14,0,False,False,True
295,15,0,False,False,True
81,1,1,False,False,False
306,2,1,False,False,False
26,3,1,False,False,False
10,4,1,False,False,False
160,5,1,False,False,False
70,6,1,False,False,False
19,7,1,False,False,False
301,8,1,False,True,False
